Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Summer 2009,06/01/2009,10.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2010-11,12/01/2010,11.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2013,12/01/2012,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Winter 2014-15,12/01/2014,8.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504.0,Southern SI,Annual Average 2017,01/01/2017,6.8
Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2010-11,12/01/2010,31.5
Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Summer 2009,06/01/2009,21.2
Nitrogen dioxide (NO2),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Annual Average 2016,12/31/2015,15.6
Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Annual Average 2016,12/31/2015,20.5
Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Annual Average 2018,01/01/2018,19.9
Ozone (O3),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Summer 2016,06/01/2016,33.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,311.0,Bensonhurst (CD11),Annual Average 2016,12/31/2015,7.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Winter 2021-22,12/01/2021,6.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2017,01/01/2017,7.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2021,01/01/2021,6.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2017,01/01/2017,7.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2017,01/01/2017,7.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2013,12/01/2012,8.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2009,06/01/2009,10.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2021,01/01/2021,6.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2010-11,12/01/2010,13.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2017,01/01/2017,7.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2021,01/01/2021,6.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2010-11,12/01/2010,12.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2009,06/01/2009,9.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2013,12/01/2012,8.1
Ozone (O3),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Summer 2016,06/01/2016,33.3
Ozone (O3),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2011,06/01/2011,31.4
Ozone (O3),Mean,ppb,CD,311.0,Bensonhurst (CD11),Summer 2016,06/01/2016,34.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2012,12/01/2011,9.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2022,06/01/2022,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2012,12/01/2011,8.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2012,12/01/2011,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2022,06/01/2022,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2020,06/01/2020,6.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2017,06/01/2017,8.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2016-17,12/01/2016,7.8
Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,502.0,Stapleton - St. George,2015,01/01/2015,0.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Winter 2016-17,12/01/2016,8.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2014,12/01/2013,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2016-17,12/01/2016,8.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2018,06/01/2018,8.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2011-12,12/01/2011,9.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2009-10,12/01/2009,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2009-10,12/01/2009,9.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2011-12,12/01/2011,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2014,12/01/2013,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2018,06/01/2018,8.0
Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2015,06/01/2015,18.9
Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2019-20,12/01/2019,26.2
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2012-2014,01/02/2012,7.5
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2009-2011,01/01/2009,9.6
Nitrogen dioxide (NO2),Mean,ppb,UHF42,502.0,Stapleton - St. George,Winter 2019-20,12/01/2019,20.5
Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Winter 2012-13,12/01/2012,26.2
Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Summer 2021,06/01/2021,12.9
Nitrogen dioxide (NO2),Mean,ppb,CD,311.0,Bensonhurst (CD11),Annual Average 2016,12/31/2015,18.1
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,402.0,West Queens,2005-2007,01/01/2005,89.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2009-10,12/01/2009,11.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2011-12,12/01/2011,11.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2016-17,12/01/2016,8.3
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2018,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2017,06/01/2017,10.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2011-12,12/01/2011,10.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2009-10,12/01/2009,10.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2018,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Winter 2011-12,12/01/2011,8.0
Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2016,12/31/2015,18.7
Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2013,06/01/2013,15.0
Nitrogen dioxide (NO2),Mean,ppb,UHF34,201.0,Greenpoint,Summer 2022,06/01/2022,14.1
Nitrogen dioxide (NO2),Mean,ppb,UHF34,301.0,Washington Heights,Annual Average 2012,12/01/2011,23.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2013,12/01/2012,9.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Summer 2018,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Winter 2016-17,12/01/2016,8.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Summer 2017,06/01/2017,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2016-17,12/01/2016,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Winter 2016-17,12/01/2016,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Annual Average 2014,12/01/2013,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2017,06/01/2017,9.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Winter 2009-10,12/01/2009,10.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2012,06/01/2012,14.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Winter 2021-22,12/01/2021,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2012,06/01/2012,10.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Summer 2021,06/01/2021,8.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2012,06/01/2012,9.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2021,06/01/2021,7.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Winter 2021-22,12/01/2021,6.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2012,12/01/2011,9.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102.0,Northeast Bronx,Annual Average 2012,12/01/2011,9.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Annual Average 2012,12/01/2011,10.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Summer 2022,06/01/2022,7.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101.0,Kingsbridge - Riverdale,Summer 2022,06/01/2022,7.1
Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2017,01/01/2017,7.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Annual Average 2021,01/01/2021,6.2
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Winter 2010-11,12/01/2010,11.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,503.0,Tottenville and Great Kills (CD3),Summer 2009,06/01/2009,10.4
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2014,06/01/2014,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Summer 2009,06/01/2009,15.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2009,12/01/2008,12.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Annual Average 2009,12/01/2008,10.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408.0,Jamaica,Annual Average 2011,12/01/2010,9.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,317.0,East Flatbush (CD17),Winter 2020-21,12/01/2020,6.7
Fine particles (PM 2.5),Mean,mcg/m3,CD,318.0,Flatlands and Canarsie (CD18),Winter 2015-16,12/01/2015,7.6
Fine particles (PM 2.5),Mean,mcg/m3,CD,203.0,Morrisania and Crotona (CD3),Summer 2011,06/01/2011,11.8
Fine particles (PM 2.5),Mean,mcg/m3,CD,403.0,Jackson Heights (CD3),Summer 2011,06/01/2011,11.2
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Summer 2014,06/01/2014,8.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407.0,Southwest Queens,Winter 2018-19,12/01/2018,6.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307.0,Gramercy Park - Murray Hill,Annual Average 2015,01/01/2015,11.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308.0,Greenwich Village - SoHo,Annual Average 2011,12/01/2010,12.0
Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,1.0,Bronx,2013,01/01/2013,10.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Winter 2015-16,12/01/2015,7.6
Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2013,12/01/2012,22.3
Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),Summer 2009,06/01/2009,21.8
Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),Annual Average 2013,12/01/2012,21.7
Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),Winter 2010-11,12/01/2010,31.8
Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),Annual Average 2021,01/01/2021,17.5
Nitrogen dioxide (NO2),Mean,ppb,CD,103.0,Lower East Side and Chinatown (CD3),Summer 2014,06/01/2014,21.3
Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2009,12/01/2008,27.7
Nitrogen dioxide (NO2),Mean,ppb,CD,203.0,Morrisania and Crotona (CD3),Annual Average 2011,12/01/2010,25.3
Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),Summer 2014,06/01/2014,17.1
Nitrogen dioxide (NO2),Mean,ppb,CD,303.0,Bedford Stuyvesant (CD3),Annual Average 2020,01/01/2020,17.5
Nitrogen dioxide (NO2),Mean,ppb,CD,304.0,Bushwick (CD4),Annual Average 2011,12/01/2010,24.7
Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Annual Average 2011,12/01/2010,25.9
Nitrogen dioxide (NO2),Mean,ppb,CD,404.0,Elmhurst and Corona (CD4),Summer 2014,06/01/2014,17.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,Summer 2011,06/01/2011,10.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Summer 2011,06/01/2011,11.1
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208.0,Canarsie - Flatlands,Summer 2016,06/01/2016,7.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Annual Average 2014,12/01/2013,9.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Summer 2018,06/01/2018,8.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301.0,Washington Heights,Summer 2017,06/01/2017,9.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Winter 2011-12,12/01/2011,10.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,302.0,Central Harlem - Morningside Heights,Summer 2018,06/01/2018,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402.0,West Queens,Winter 2011-12,12/01/2011,9.6
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201.0,Greenpoint,Annual Average 2014,12/01/2013,10.5
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202.0,Downtown - Heights - Slope,Winter 2009-10,12/01/2009,10.7
Ozone (O3),Mean,ppb,UHF42,204.0,East New York,Summer 2009,06/01/2009,26.3
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Winter 2021-22,12/01/2021,23.2
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Annual Average 2016,12/31/2015,19.4
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,211.0,Williamsburg - Bushwick,2009-2011,01/01/2009,18.2
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,404.0,Bayside - Little Neck,2009-2011,01/01/2009,10.2
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",Borough,5.0,Staten Island,2009-2011,01/01/2009,14.2
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,204.0,East New York,2012-2014,01/02/2012,14.0
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2012-2014,01/02/2012,11.8
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,304.0,Upper West Side,2012-2014,01/02/2012,9.6
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,504.0,South Beach - Tottenville,2015-2017,01/01/2015,15.6
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,204.0,East New York,2015-2017,01/01/2015,22.8
Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2016,12/31/2015,18.2
Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Annual Average 2018,01/01/2018,17.6
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,2012-2014,01/02/2012,19.6
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,2015-2017,01/01/2015,13.7
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504.0,South Beach - Tottenville,2005-2007,01/01/2005,24.0
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211.0,Williamsburg - Bushwick,2005-2007,01/01/2005,185.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504.0,South Beach - Tottenville,Winter 2009-10,12/01/2009,9.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211.0,Williamsburg - Bushwick,Summer 2018,06/01/2018,9.3
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Winter 2011-12,12/01/2011,8.9
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Summer 2020,06/01/2020,6.7
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404.0,Bayside - Little Neck,Summer 2018,06/01/2018,8.0
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Summer 2021,06/01/2021,13.7
Nitrogen dioxide (NO2),Mean,ppb,CD,407.0,Flushing and Whitestone (CD7),Summer 2019,06/01/2019,13.6
Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Summer 2021,06/01/2021,10.2
Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406.0,Bayside Little Neck-Fresh Meadows,Winter 2021-22,12/01/2021,19.9
Ozone (O3),Mean,ppb,UHF34,409.0,Southeast Queens,Summer 2012,06/01/2012,34.8
Nitrogen dioxide (NO2),Mean,ppb,CD,307.0,Sunset Park (CD7),Summer 2015,06/01/2015,15.1
Nitrogen dioxide (NO2),Mean,ppb,CD,314.0,Flatbush and Midwood (CD14),Summer 2015,06/01/2015,14.0
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,101.0,Kingsbridge - Riverdale,2009-2011,01/01/2009,18.6
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,301.0,Washington Heights,2009-2011,01/01/2009,12.5
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,301.0,Washington Heights,2015-2017,01/01/2015,17.1
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,101.0,Kingsbridge - Riverdale,2015-2017,01/01/2015,15.1
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,301.0,Washington Heights,2015-2017,01/01/2015,19.7
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2012-2014,01/02/2012,85.9
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2015-2017,01/01/2015,66.9
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201.0,Greenpoint,2015-2017,01/01/2015,27.4
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2005-2007,01/01/2005,106.9
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,501.0,Port Richmond,2017-2019,01/01/2017,58.0
Fine particles (PM 2.5),Mean,mcg/m3,CD,108.0,Upper East Side (CD8),Summer 2020,06/01/2020,7.5
Fine particles (PM 2.5),Mean,mcg/m3,CD,110.0,Central Harlem (CD10),Summer 2020,06/01/2020,7.4
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501.0,Port Richmond,Summer 2018,06/01/2018,7.8
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301.0,Washington Heights,Winter 2009-10,12/01/2009,12.1
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Winter 2021-22,12/01/2021,19.5
Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Annual Average 2018,01/01/2018,17.7
Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2021-22,12/01/2021,20.8
Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502.0,Northern SI,Summer 2012,06/01/2012,13.4
Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502.0,Northern SI,Summer 2013,06/01/2013,12.6
Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502.0,Northern SI,Annual Average 2016,12/31/2015,15.8
Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502.0,Northern SI,Annual Average 2018,01/01/2018,15.1
Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502.0,Northern SI,Summer 2021,06/01/2021,10.4
Nitrogen dioxide (NO2),Mean,ppb,UHF34,501502.0,Northern SI,Winter 2021-22,12/01/2021,18.5
Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,15.0
Ozone (O3),Mean,ppb,UHF34,211.0,Williamsburg - Bushwick,Summer 2021,06/01/2021,29.3
Ozone (O3),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Summer 2012,06/01/2012,34.3
Nitrogen dioxide (NO2),Mean,ppb,UHF34,209.0,Bensonhurst - Bay Ridge,Annual Average 2010,12/01/2009,21.5
Nitrogen dioxide (NO2),Mean,ppb,CD,310.0,Bay Ridge and Dyker Heights (CD10),Winter 2019-20,12/01/2019,24.4
Nitrogen dioxide (NO2),Mean,ppb,CD,312.0,Borough Park (CD12),Summer 2019,06/01/2019,14.0
Nitrogen dioxide (NO2),Mean,ppb,CD,412.0,Jamaica and Hollis (CD12),Summer 2015,06/01/2015,13.4
Nitrogen dioxide (NO2),Mean,ppb,CD,210.0,Throgs Neck and Co-op City (CD10),Summer 2019,06/01/2019,12.3
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,309.0,Union Square - Lower East Side,2005-2007,01/01/2005,3.9
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,210.0,Coney Island - Sheepshead Bay,2017-2019,01/01/2017,8.0
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,309.0,Union Square - Lower East Side,2012-2014,01/02/2012,4.7
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",Borough,3.0,Manhattan,2017-2019,01/01/2017,71.0
Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,206.0,Borough Park,2005-2007,01/01/2005,14.7
