Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Year,Data Value Normalized
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305.0,Upper East Side,Summer 2015,06/01/2015,10.9,2015.0,0.02566517541794208
Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2012-13,12/01/2012,25.0,2012.0,0.0588650812338121
Nitrogen dioxide (NO2),Mean,ppb,CD,406.0,Rego Park and Forest Hills (CD6),Annual Average 2010,12/01/2009,23.5,2010.0,0.05533317635978338
Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Winter 2012-13,12/01/2012,33.8,2012.0,0.07958558982811396
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,303.0,East Harlem,2012-2014,01/02/2012,20.7,2012.0,0.04874028726159642
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403.0,Flushing - Clearview,2012-2014,01/02/2012,9.2,2012.0,0.02166234989404285
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,205.0,Sunset Park,2012-2014,01/02/2012,11.7,2012.0,0.027548858017424065
Ozone (O3),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Summer 2013,06/01/2013,31.2,2013.0,0.0734636213797975
Ozone (O3),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Summer 2021,06/01/2021,28.0,2021.0,0.06592889098186956
Ozone (O3),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Summer 2021,06/01/2021,27.9,2021.0,0.06569343065693431
Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Winter 2019-20,12/01/2019,26.1,2019.0,0.06145514480809984
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304.0,Upper West Side,Summer 2022,06/01/2022,7.0,2022.0,0.01648222274546739
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Annual Average 2012,12/01/2011,8.9,2012.0,0.02095596891923711
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204.0,East New York,Summer 2022,06/01/2022,6.4,2022.0,0.0150694607958559
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403.0,Flushing - Clearview,Annual Average 2012,12/01/2011,8.9,2012.0,0.02095596891923711
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Annual Average 2012,12/01/2011,12.1,2012.0,0.028490699317165056
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307.0,Upper East Side-Gramercy,Summer 2022,06/01/2022,7.5,2022.0,0.01765952437014363
Fine particles (PM 2.5),Mean,mcg/m3,CD,501.0,St. George and Stapleton (CD1),Winter 2012-13,12/01/2012,9.9,2012.0,0.023310572168589595
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,409.0,Southeast Queens,2017-2019,01/01/2017,3.0,2017.0,0.007063809748057453
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,410.0,Rockaways,2005-2007,01/01/2005,30.6,2005.0,0.07205085943018602
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,106.0,High Bridge - Morrisania,2017-2019,01/01/2017,15.0,2017.0,0.03531904874028726
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2005-2007,01/01/2005,22.3,2005.0,0.0525076524605604
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,206.0,Borough Park,2005-2007,01/01/2005,17.2,2005.0,0.040499175888862725
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,410.0,Rockaways,2012-2014,01/02/2012,13.9,2012.0,0.03272898516599953
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,210.0,Coney Island - Sheepshead Bay,2012-2014,01/02/2012,15.0,2012.0,0.03531904874028726
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",Borough,3.0,Manhattan,2015-2017,01/01/2015,14.6,2015.0,0.034377207440546266
Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Annual Average 2011,12/01/2010,30.5,2011.0,0.07181539910525077
Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Annual Average 2015,01/01/2015,24.8,2015.0,0.05839416058394161
Nitrogen dioxide (NO2),Mean,ppb,UHF42,309.0,Union Square - Lower East Side,Annual Average 2020,01/01/2020,19.7,2020.0,0.04638568401224394
Nitrogen dioxide (NO2),Mean,ppb,UHF42,310.0,Lower Manhattan,Annual Average 2009,12/01/2008,36.7,2009.0,0.08641393925123618
Nitrogen dioxide (NO2),Mean,ppb,UHF42,310.0,Lower Manhattan,Annual Average 2020,01/01/2020,21.6,2020.0,0.05085943018601366
Nitrogen dioxide (NO2),Mean,ppb,CD,101.0,Financial District (CD1),Annual Average 2011,12/01/2010,33.5,2011.0,0.07887920885330822
Nitrogen dioxide (NO2),Mean,ppb,CD,502.0,South Beach and Willowbrook (CD2),Annual Average 2015,01/01/2015,13.6,2015.0,0.032022604191193786
Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2011,12/01/2010,25.1,2011.0,0.05910054155874735
Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2015,01/01/2015,20.7,2015.0,0.04874028726159642
Nitrogen dioxide (NO2),Mean,ppb,CD,401.0,Long Island City and Astoria (CD1),Winter 2018-19,12/01/2018,24.0,2018.0,0.05651047798445962
Nitrogen dioxide (NO2),Mean,ppb,CD,101.0,Financial District (CD1),Summer 2014,06/01/2014,25.2,2014.0,0.0593360018836826
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2012,06/01/2012,10.2,2012.0,0.024016953143395338
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2021,06/01/2021,8.6,2021.0,0.020249587944431362
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2021-22,12/01/2021,7.3,2021.0,0.017188603720273133
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2012,06/01/2012,9.8,2012.0,0.023075111843654347
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2013,06/01/2013,9.9,2013.0,0.023310572168589595
Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2021,06/01/2021,8.8,2021.0,0.020720508594301863
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2013,06/01/2013,10.9,2013.0,0.02566517541794208
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2012,06/01/2012,11.0,2012.0,0.025900635742877327
Ozone (O3),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2013,06/01/2013,29.6,2013.0,0.06969625618083354
Ozone (O3),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2012,06/01/2012,32.1,2012.0,0.07558276430421475
Ozone (O3),Mean,ppb,UHF42,402.0,West Queens,Summer 2013,06/01/2013,30.7,2013.0,0.07228631975512126
Ozone (O3),Mean,ppb,UHF42,402.0,West Queens,Summer 2021,06/01/2021,29.2,2021.0,0.06875441488109253
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2019-20,12/01/2019,7.7,2019.0,0.018130445020014128
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Annual Average 2015,01/01/2015,9.2,2015.0,0.02166234989404285
Fine particles (PM 2.5),Mean,mcg/m3,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2020,01/01/2020,6.1,2020.0,0.014363079821050152
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2015,01/01/2015,8.9,2015.0,0.02095596891923711
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2020,01/01/2020,6.0,2020.0,0.014127619496114905
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2009,12/01/2008,10.6,2009.0,0.024958794443136333
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2011,12/01/2010,10.5,2011.0,0.024723334118201084
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Summer 2014,06/01/2014,8.5,2014.0,0.020014127619496114
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2010,12/01/2009,9.7,2010.0,0.022839651518719094
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2019-20,12/01/2019,6.9,2019.0,0.016246762420532142
Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Winter 2012-13,12/01/2012,10.6,2012.0,0.024958794443136333
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2011,12/01/2010,9.7,2011.0,0.022839651518719094
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2009,12/01/2008,9.7,2009.0,0.022839651518719094
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Summer 2014,06/01/2014,7.9,2014.0,0.018601365669884625
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2009,12/01/2008,11.5,2009.0,0.027077937367553567
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2011,12/01/2010,11.1,2011.0,0.026136096067812573
Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Summer 2014,06/01/2014,9.3,2014.0,0.021897810218978103
Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2020,01/01/2020,6.1,2020.0,0.014363079821050152
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Annual Average 2011,12/01/2010,9.4,2011.0,0.022133270543913352
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,102.0,Northeast Bronx,2015,01/01/2015,0.3,2015.0,0.0007063809748057452
Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2009-2011,01/01/2009,2.8,2009.0,0.006592889098186955
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2015-2017,01/01/2015,48.4,2015.0,0.11396279726866022
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2012-2014,01/02/2012,116.4,2012.0,0.2740758182246292
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2005-2007,01/01/2005,39.1,2005.0,0.09206498704968213
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2012-2014,01/02/2012,25.6,2012.0,0.0602778431834236
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406.0,Fresh Meadows,2015-2017,01/01/2015,20.5,2015.0,0.04826936661172593
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2012-2014,01/02/2012,28.6,2012.0,0.06734165293148105
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,102.0,Northeast Bronx,2015-2017,01/01/2015,66.9,2015.0,0.1575229573816812
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306.0,Chelsea - Clinton,2015-2017,01/01/2015,27.3,2015.0,0.06428066870732282
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406.0,Fresh Meadows,2012-2014,01/02/2012,5.4,2012.0,0.012714857546503415
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306.0,Chelsea - Clinton,2015-2017,01/01/2015,3.4,2015.0,0.008005651047798447
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306.0,Chelsea - Clinton,2012-2014,01/02/2012,3.7,2012.0,0.008712032022604193
Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,406.0,Fresh Meadows,2015-2017,01/01/2015,5.1,2015.0,0.012008476571697669
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2015-2017,01/01/2015,34.3,2015.0,0.0807628914527902
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2012-2014,01/02/2012,42.9,2012.0,0.10101247939722156
Ozone (O3),Mean,ppb,UHF34,407.0,Southwest Queens,Summer 2014,06/01/2014,32.5,2014.0,0.07652460560395574
Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Winter 2012-13,12/01/2012,35.6,2012.0,0.08382387567694843
Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Summer 2015,06/01/2015,25.6,2015.0,0.0602778431834236
Nitrogen dioxide (NO2),Mean,ppb,UHF42,406.0,Fresh Meadows,Winter 2019-20,12/01/2019,22.5,2019.0,0.052978573110430895
Ozone (O3),Mean,ppb,CD,105.0,Midtown (CD5),Summer 2021,06/01/2021,26.9,2021.0,0.06333882740758182
Ozone (O3),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Summer 2021,06/01/2021,31.3,2021.0,0.07369908170473276
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Summer 2022,06/01/2022,6.2,2022.0,0.014598540145985403
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407.0,Southwest Queens,Annual Average 2012,12/01/2011,8.3,2012.0,0.01954320696962562
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406.0,Fresh Meadows,Summer 2015,06/01/2015,9.1,2015.0,0.021426889569107606
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,406.0,Fresh Meadows,2017-2019,01/01/2017,5.0,2017.0,0.01177301624676242
Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,102.0,Northeast Bronx,2005-2007,01/01/2005,25.9,2005.0,0.060984224158229336
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,302.0,Central Harlem - Morningside Heights,2015-2017,01/01/2015,20.2,2015.0,0.04756298563692018
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,202.0,Downtown - Heights - Slope,2012-2014,01/02/2012,15.7,2012.0,0.036967271014834
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Summer 2014,06/01/2014,7.9,2014.0,0.018601365669884625
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,402.0,West Queens,2015,01/01/2015,23.7,2015.0,0.05580409700965387
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,402.0,West Queens,2015,01/01/2015,0.2,2015.0,0.0004709206498704969
Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,502.0,Stapleton - St. George,2015,01/01/2015,0.0,2015.0,0.0
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210.0,Coney Island - Sheepshead Bay,Winter 2018-19,12/01/2018,6.7,2018.0,0.015775841770661644
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502.0,Stapleton - St. George,2012-2014,01/02/2012,94.8,2012.0,0.2232163880386155
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502.0,Stapleton - St. George,2012-2014,01/02/2012,17.3,2012.0,0.04073463621379798
Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502.0,Stapleton - St. George,2015-2017,01/01/2015,78.7,2015.0,0.18530727572404052
Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,502.0,Stapleton - St. George,2015-2017,01/01/2015,15.0,2015.0,0.03531904874028726
Ozone (O3),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2011,06/01/2011,36.6,2011.0,0.08617847892630093
Ozone (O3),Mean,ppb,UHF34,210.0,Coney Island - Sheepshead Bay,Summer 2014,06/01/2014,32.6,2014.0,0.07676006592889098
Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,502.0,Stapleton - St. George,2015,01/01/2015,4.6,2015.0,0.010831174947021426
Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402.0,West Queens,2012-2014,01/02/2012,13.6,2012.0,0.032022604191193786
Ozone (O3),Mean,ppb,UHF34,410.0,Rockaways,Summer 2014,06/01/2014,36.3,2014.0,0.08547209795149517
Ozone (O3),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Summer 2021,06/01/2021,30.3,2021.0,0.07134447845538028
Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2015,06/01/2015,15.9,2015.0,0.0374381916647045
Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2019,06/01/2019,14.1,2019.0,0.033199905815870026
Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2019-20,12/01/2019,27.4,2019.0,0.06451612903225806
Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410.0,Rockaways,Annual Average 2012,12/01/2011,7.4,2012.0,0.017424064045208385
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Winter 2012-13,12/01/2012,9.4,2012.0,0.022133270543913352
Fine particles (PM 2.5),Mean,mcg/m3,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2010,12/01/2009,9.0,2010.0,0.021191429244172357
Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502.0,Stapleton - St. George,Winter 2012-13,12/01/2012,9.6,2012.0,0.022604191193783846
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2012-2014,01/02/2012,8.8,2012.0,0.020720508594301863
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,402.0,West Queens,2015-2017,01/01/2015,12.7,2015.0,0.029903461266776548
Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2015,01/01/2015,20.8,2015.0,0.04897574758653167
Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Winter 2018-19,12/01/2018,22.8,2018.0,0.053684954085236644
Nitrogen dioxide (NO2),Mean,ppb,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Annual Average 2020,01/01/2020,16.9,2020.0,0.03979279491405698
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502.0,Stapleton - St. George,2012-2014,01/02/2012,59.3,2012.0,0.1396279726866023
Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,502.0,Stapleton - St. George,2015-2017,01/01/2015,53.8,2015.0,0.12667765481516363
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2015-2017,01/01/2015,22.3,2015.0,0.0525076524605604
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,503.0,Willowbrook,2012-2014,01/02/2012,14.0,2012.0,0.03296444549093478
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2015-2017,01/01/2015,21.2,2015.0,0.049917588886272665
Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,103.0,Fordham - Bronx Pk,2012-2014,01/02/2012,14.5,2012.0,0.03414174711561102
Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Annual Average 2009,12/01/2008,22.4,2009.0,0.05274311278549564
Nitrogen dioxide (NO2),Mean,ppb,CD,408.0,Hillcrest and Fresh Meadows (CD8),Annual Average 2011,12/01/2010,21.7,2011.0,0.051094890510948905
Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Annual Average 2015,01/01/2015,21.3,2015.0,0.05015304921120792
Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2018-19,12/01/2018,23.6,2018.0,0.05556863668471863
Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Annual Average 2009,12/01/2008,27.1,2009.0,0.06380974805745232
Nitrogen dioxide (NO2),Mean,ppb,CD,206.0,Belmont and East Tremont (CD6),Annual Average 2011,12/01/2010,24.8,2011.0,0.05839416058394161
